timestamp,CN2-37(Gear tooth FR)[mm/s],CN2-27(Gear tooth FL)[mm/s],Difference(FR-FL)[mm/s],Error((FR-FL)/FR)[%],CN2-17(Gear tooth RR)[mm/s],CN2-7(Gear tooth RL)[mm/s],Difference(RR-RL)[mm/s],Error((RR-RL)/RR)[%],
63162,2311,2311,0,0.000,2405,2604,-199,-8.274,
63164,2311,2889,-578,-25.011,2369,2568,-199,-8.400,
63166,2311,2311,0,0.000,2351,2550,-199,-8.464,
63168,2311,2311,0,0.000,2369,2514,-145,-6.121,
63170,2311,2889,-578,-25.011,2369,2478,-109,-4.601,
63172,2311,2311,0,0.000,2423,2496,-73,-3.013,
63174,2311,2311,0,0.000,2369,2478,-109,-4.601,
63176,2311,2889,-578,-25.011,2279,2405,-126,-5.529,
63178,2311,2311,0,0.000,2224,2405,-181,-8.138,
63180,2311,2311,0,0.000,2242,2423,-181,-8.073,
63182,2311,2311,0,0.000,2315,2441,-126,-5.443,
63184,2311,2889,-578,-25.011,2405,2478,-73,-3.035,
63186,2311,2311,0,0.000,2423,2532,-109,-4.499,
63188,2311,2311,0,0.000,2423,2550,-127,-5.241,
63190,2311,2889,-578,-25.011,2369,2586,-217,-9.160,
63192,2311,2889,-578,-25.011,2333,2586,-253,-10.844,
63194,2311,2889,-578,-25.011,2333,2550,-217,-9.301,
63196,2311,2311,0,0.000,2315,2478,-163,-7.041,
63198,2311,2311,0,0.000,2315,2423,-108,-4.665,
63200,2311,2311,0,0.000,2261,2351,-90,-3.981,
63202,2311,2311,0,0.000,2170,2297,-127,-5.853,
63204,2311,2311,0,0.000,2261,2423,-162,-7.165,
63206,2311,2311,0,0.000,2315,2496,-181,-7.819,
63208,2311,2311,0,0.000,2351,2478,-127,-5.402,
63210,2311,2889,-578,-25.011,2369,2478,-109,-4.601,
63212,2889,2311,578,20.007,2514,2568,-54,-2.148,
63214,2311,2311,0,0.000,2604,2622,-18,-0.691,
63216,2311,2311,0,0.000,2604,2658,-54,-2.074,
63218,2311,2311,0,0.000,2496,2677,-181,-7.252,
63220,2311,2311,0,0.000,2351,2586,-235,-9.996,
63222,2311,2311,0,0.000,2224,2333,-109,-4.901,
63224,2311,2889,-578,-25.011,2224,2206,18,0.809,
63226,1733,1733,0,0.000,2224,2206,18,0.809,
63228,2311,2311,0,0.000,2062,2170,-108,-5.238,
63230,1733,2311,-578,-33.353,2007,2224,-217,-10.812,
63232,2311,2311,0,0.000,2261,2405,-144,-6.369,
63234,2311,2311,0,0.000,2351,2369,-18,-0.766,
63236,2311,2311,0,0.000,2387,2351,36,1.508,
63238,2311,2311,0,0.000,2532,2514,18,0.711,
63240,2311,2889,-578,-25.011,2478,2604,-126,-5.085,
63242,2311,2889,-578,-25.011,2405,2568,-163,-6.778,
63244,2311,2311,0,0.000,2369,2514,-145,-6.121,
63246,1733,2311,-578,-33.353,2315,2405,-90,-3.888,
63248,2311,2311,0,0.000,2242,2315,-73,-3.256,
63250,2311,2311,0,0.000,2188,2242,-54,-2.468,
63252,1733,2311,-578,-33.353,2116,2188,-72,-3.403,
63254,2311,2311,0,0.000,2062,2206,-144,-6.984,
63256,2311,2311,0,0.000,2080,2279,-199,-9.567,
63258,2311,2311,0,0.000,2206,2405,-199,-9.021,
63260,2311,2889,-578,-25.011,2369,2496,-127,-5.361,
63262,2311,2311,0,0.000,2496,2532,-36,-1.442,
63264,2311,2311,0,0.000,2459,2532,-73,-2.969,
63266,2311,2889,-578,-25.011,2459,2586,-127,-5.165,
63268,2889,2311,578,20.007,2441,2640,-199,-8.152,
63270,2311,2311,0,0.000,2297,2514,-217,-9.447,
63272,1733,2311,-578,-33.353,2170,2315,-145,-6.682,
63274,2311,2889,-578,-25.011,2134,2261,-127,-5.951,
63276,1733,1733,0,0.000,2152,2206,-54,-2.509,
63278,2311,2311,0,0.000,2152,2224,-72,-3.346,
63280,2311,2311,0,0.000,2043,2206,-163,-7.978,
63282,2311,2311,0,0.000,2152,2315,-163,-7.574,
63284,2311,2311,0,0.000,2423,2550,-127,-5.241,
63286,2311,2889,-578,-25.011,2441,2550,-109,-4.465,
63288,2311,2889,-578,-25.011,2459,2532,-73,-2.969,
63290,2311,2889,-578,-25.011,2514,2604,-90,-3.580,
63292,2889,2889,0,0.000,2459,2586,-127,-5.165,
63294,2311,2311,0,0.000,2369,2514,-145,-6.121,
63296,2311,2311,0,0.000,2351,2459,-108,-4.594,
63298,2311,2311,0,0.000,2261,2333,-72,-3.184,
63300,2311,2311,0,0.000,2152,2224,-72,-3.346,
63302,2311,2311,0,0.000,2098,2170,-72,-3.432,
63304,2311,2311,0,0.000,2116,2224,-108,-5.104,
63306,2311,2311,0,0.000,2152,2297,-145,-6.738,
63308,1733,2311,-578,-33.353,2224,2351,-127,-5.710,
63310,2311,2311,0,0.000,2351,2423,-72,-3.063,
63312,2311,2311,0,0.000,2405,2387,18,0.748,
63314,2889,2889,0,0.000,2405,2405,0,0.000,
63316,2311,2311,0,0.000,2405,2478,-73,-3.035,
63318,2311,2889,-578,-25.011,2369,2478,-109,-4.601,
63320,2311,2311,0,0.000,2279,2441,-162,-7.108,
63322,2311,2311,0,0.000,2224,2351,-127,-5.710,
63324,2311,2311,0,0.000,2206,2261,-55,-2.493,
63326,2311,2311,0,0.000,2188,2224,-36,-1.645,
63328,2311,2311,0,0.000,2152,2242,-90,-4.182,
63330,1733,2311,-578,-33.353,2152,2261,-109,-5.065,
63332,2311,2311,0,0.000,2152,2279,-127,-5.901,
63334,2311,2311,0,0.000,2152,2261,-109,-5.065,
63336,1733,2311,-578,-33.353,2206,2315,-109,-4.941,
63338,2311,2311,0,0.000,2242,2333,-91,-4.059,
63340,2311,2311,0,0.000,2224,2297,-73,-3.282,
63342,2311,2311,0,0.000,2170,2242,-72,-3.318,
63344,2311,2311,0,0.000,2080,2170,-90,-4.327,
63346,1733,1733,0,0.000,2080,2134,-54,-2.596,
63348,1733,2311,-578,-33.353,2080,2080,0,0.000,
63350,1733,2311,-578,-33.353,1971,1989,-18,-0.913,
63352,2311,2311,0,0.000,1844,1953,-109,-5.911,
63354,2311,1733,578,25.011,1826,1953,-127,-6.955,
63356,1733,1733,0,0.000,1826,1899,-73,-3.998,
63358,2311,2311,0,0.000,1808,1844,-36,-1.991,
63360,2311,1733,578,25.011,1772,1826,-54,-3.047,
63362,1733,1733,0,0.000,1790,1863,-73,-4.078,
63364,1733,1733,0,0.000,1772,1863,-91,-5.135,
63366,1733,1733,0,0.000,1863,1953,-90,-4.831,
63368,1733,1733,0,0.000,2043,2098,-55,-2.692,
63370,2311,1733,578,25.011,2043,2080,-37,-1.811,
63372,1733,1733,0,0.000,2025,1989,36,1.778,
63374,2311,1733,578,25.011,1953,1881,72,3.687,
63376,1733,2311,-578,-33.353,1899,1863,36,1.896,
63378,1733,1733,0,0.000,1917,1917,0,0.000,
63380,1733,1733,0,0.000,1863,1881,-18,-0.966,
63382,1733,1733,0,0.000,1772,1754,18,1.016,
63384,2311,1733,578,25.011,1700,1646,54,3.176,
63386,1733,1733,0,0.000,1700,1646,54,3.176,
63388,1733,1733,0,0.000,1863,1736,127,6.817,
63390,1733,1733,0,0.000,2062,1935,127,6.159,
63392,1733,1733,0,0.000,2098,1989,109,5.195,
63394,2311,1733,578,25.011,2007,1953,54,2.691,
63396,2311,1733,578,25.011,1899,1953,-54,-2.844,
63398,1733,1733,0,0.000,1935,1989,-54,-2.791,
63400,2311,1733,578,25.011,2080,2025,55,2.644,
63402,1733,1733,0,0.000,2025,1899,126,6.222,
63404,1733,1733,0,0.000,1863,1718,145,7.783,
63406,1733,1733,0,0.000,1718,1646,72,4.191,
63408,1733,1733,0,0.000,1627,1664,-37,-2.274,
63410,1733,1733,0,0.000,1664,1718,-54,-3.245,
63412,1733,1733,0,0.000,1790,1790,0,0.000,
63414,1155,1733,-578,-50.043,1844,1808,36,1.952,
63416,1733,1733,0,0.000,1772,1772,0,0.000,
63418,1733,1733,0,0.000,1772,1808,-36,-2.032,
63420,2311,1733,578,25.011,1826,1881,-55,-3.012,
63422,1733,2311,-578,-33.353,1844,1899,-55,-2.983,
63424,1733,2311,-578,-33.353,1808,1844,-36,-1.991,
63426,1733,1733,0,0.000,1736,1754,-18,-1.037,
63428,1733,1733,0,0.000,1664,1682,-18,-1.082,
63430,1733,1155,578,33.353,1609,1627,-18,-1.119,
63432,1733,1733,0,0.000,1609,1646,-37,-2.300,
63434,1155,1155,0,0.000,1627,1627,0,0.000,
63436,1733,1733,0,0.000,1591,1537,54,3.394,
63438,1733,1155,578,33.353,1537,1555,-18,-1.171,
63440,1733,1733,0,0.000,1591,1573,18,1.131,
63442,1733,1155,578,33.353,1718,1609,109,6.345,
63444,1155,1733,-578,-50.043,1718,1664,54,3.143,
63446,1733,1155,578,33.353,1646,1682,-36,-2.187,
63448,1733,1733,0,0.000,1646,1646,0,0.000,
63450,1733,1733,0,0.000,1664,1609,55,3.305,
63452,1733,1155,578,33.353,1700,1591,109,6.412,
63454,1733,1733,0,0.000,1627,1591,36,2.213,
63456,1155,1733,-578,-50.043,1537,1573,-36,-2.342,
63458,1155,1155,0,0.000,1501,1573,-72,-4.797,
63460,1733,1733,0,0.000,1447,1537,-90,-6.220,
63462,1733,1733,0,0.000,1483,1483,0,0.000,
63464,1733,1155,578,33.353,1591,1555,36,2.263,
63466,1155,1733,-578,-50.043,1718,1646,72,4.191,
63468,1733,1733,0,0.000,1754,1736,18,1.026,
63470,1733,1733,0,0.000,1555,1664,-109,-7.010,
63472,1733,1733,0,0.000,1555,1646,-91,-5.852,
63474,2311,1733,578,25.011,1736,1682,54,3.111,
63476,1733,1155,578,33.353,1808,1718,90,4.978,
63478,1733,1733,0,0.000,1772,1664,108,6.095,
63480,1155,1155,0,0.000,1627,1609,18,1.106,
63482,1733,1733,0,0.000,1573,1591,-18,-1.144,
63484,1733,1733,0,0.000,1646,1609,37,2.248,
63486,1733,1155,578,33.353,1664,1627,37,2.224,
63488,1733,1733,0,0.000,1718,1682,36,2.095,
63490,1733,1733,0,0.000,1772,1754,18,1.016,
63492,1733,1733,0,0.000,1790,1826,-36,-2.011,
63494,2311,1733,578,25.011,1790,1863,-73,-4.078,
63496,1733,2311,-578,-33.353,1754,1844,-90,-5.131,
63498,1733,1733,0,0.000,1754,1772,-18,-1.026,
63500,1733,1733,0,0.000,1772,1700,72,4.063,
63502,1155,1733,-578,-50.043,1790,1682,108,6.034,
63504,1155,1733,-578,-50.043,1736,1682,54,3.111,
63506,1155,1733,-578,-50.043,1627,1646,-19,-1.168,
63508,1733,1155,578,33.353,1591,1682,-91,-5.720,
63510,1733,1733,0,0.000,1646,1682,-36,-2.187,
63512,1733,1733,0,0.000,1700,1627,73,4.294,
63514,1733,1733,0,0.000,1772,1664,108,6.095,
63516,1733,1733,0,0.000,1808,1700,108,5.973,
63518,1733,1733,0,0.000,1754,1700,54,3.079,
63520,1733,1733,0,0.000,1718,1736,-18,-1.048,
63522,1733,1733,0,0.000,1718,1754,-36,-2.095,
63524,1733,1155,578,33.353,1700,1736,-36,-2.118,
63526,1733,1733,0,0.000,1646,1664,-18,-1.094,
63528,1155,1733,-578,-50.043,1646,1591,55,3.341,
63530,1733,1733,0,0.000,1646,1591,55,3.341,
63532,1733,1155,578,33.353,1573,1573,0,0.000,
63534,1733,1733,0,0.000,1537,1501,36,2.342,
63536,1733,1155,578,33.353,1627,1591,36,2.213,
63538,1155,1155,0,0.000,1718,1664,54,3.143,
63540,1733,1733,0,0.000,1700,1664,36,2.118,
63542,1733,1733,0,0.000,1664,1627,37,2.224,
63544,1733,1733,0,0.000,1772,1736,36,2.032,
63546,1733,1733,0,0.000,1971,1844,127,6.443,
63548,1733,1733,0,0.000,1971,1826,145,7.357,
63550,1733,1733,0,0.000,1736,1664,72,4.147,
63552,1733,1733,0,0.000,1646,1627,19,1.154,
63554,1733,1155,578,33.353,1736,1682,54,3.111,
63556,1733,1733,0,0.000,1772,1718,54,3.047,
63558,1155,1733,-578,-50.043,1682,1646,36,2.140,
63560,1733,1733,0,0.000,1537,1519,18,1.171,
63562,1733,1733,0,0.000,1501,1519,-18,-1.199,
63564,1733,1733,0,0.000,1646,1646,0,0.000,
63566,1733,1155,578,33.353,1772,1736,36,2.032,
63568,1733,1733,0,0.000,1718,1682,36,2.095,
63570,1733,1733,0,0.000,1772,1754,18,1.016,
63572,1733,1733,0,0.000,1953,1935,18,0.922,
63574,1733,1733,0,0.000,1899,1917,-18,-0.948,
63576,2311,1733,578,25.011,1736,1718,18,1.037,
63578,1733,1733,0,0.000,1646,1591,55,3.341,
63580,1733,1155,578,33.353,1682,1627,55,3.270,
63582,1733,1733,0,0.000,1682,1627,55,3.270,
63584,1733,1733,0,0.000,1591,1519,72,4.525,
63586,1733,1733,0,0.000,1374,1302,72,5.240,
63588,1733,1733,0,0.000,1465,1428,37,2.526,
63590,1733,1155,578,33.353,1682,1700,-18,-1.070,
63592,1733,1155,578,33.353,1736,1700,36,2.074,
63594,1733,1733,0,0.000,1700,1646,54,3.176,
63596,1733,1733,0,0.000,1772,1682,90,5.079,
63598,1733,1733,0,0.000,1953,1863,90,4.608,
63600,1733,1733,0,0.000,1971,1844,127,6.443,
63602,2311,1733,578,25.011,1844,1808,36,1.952,
63604,1733,1733,0,0.000,1718,1736,-18,-1.048,
63606,1733,1733,0,0.000,1609,1591,18,1.119,
63608,1733,1733,0,0.000,1609,1519,90,5.594,
63610,1733,1733,0,0.000,1664,1537,127,7.632,
63612,1155,1155,0,0.000,1718,1573,145,8.440,
63614,1733,1733,0,0.000,1682,1573,109,6.480,
63616,1733,1155,578,33.353,1718,1609,109,6.345,
63618,1733,1733,0,0.000,1844,1700,144,7.809,
63620,1733,1733,0,0.000,1971,1808,163,8.270,
63622,1733,1733,0,0.000,2080,1917,163,7.837,
63624,1733,1733,0,0.000,2080,1989,91,4.375,
63626,1733,1733,0,0.000,1971,1935,36,1.826,
63628,1733,1733,0,0.000,1917,1808,109,5.686,
63630,2311,1733,578,25.011,1953,1736,217,11.111,
63632,1733,1733,0,0.000,1971,1718,253,12.836,
63634,1733,1733,0,0.000,1917,1700,217,11.320,
63636,2311,1733,578,25.011,1808,1718,90,4.978,
63638,1733,1733,0,0.000,1844,1772,72,3.905,
63640,1733,1733,0,0.000,1935,1844,91,4.703,
63642,2311,1733,578,25.011,2043,1863,180,8.811,
63644,2311,1733,578,25.011,2116,1881,235,11.106,
63646,2311,1733,578,25.011,2152,1935,217,10.084,
63648,2311,2311,0,0.000,2152,2025,127,5.901,
63650,2311,2311,0,0.000,2170,2080,90,4.147,
63652,2311,2311,0,0.000,2188,2043,145,6.627,
63654,2311,1733,578,25.011,2152,2007,145,6.738,
63656,2311,1733,578,25.011,2116,1971,145,6.853,
63658,2311,2311,0,0.000,2080,1953,127,6.106,
63660,2311,1733,578,25.011,2098,1989,109,5.195,
63662,1733,1733,0,0.000,2134,2007,127,5.951,
63664,2311,2311,0,0.000,2116,2007,109,5.151,
63666,1733,2311,-578,-33.353,2152,2025,127,5.901,
63668,2311,2311,0,0.000,2206,2080,126,5.712,
63670,2311,1733,578,25.011,2315,2152,163,7.041,
63672,2311,1733,578,25.011,2315,2188,127,5.486,
63674,2311,2311,0,0.000,2333,2206,127,5.444,
63676,2889,1733,1156,40.014,2351,2170,181,7.699,
63678,2311,2311,0,0.000,2387,2170,217,9.091,
63680,2311,1733,578,25.011,2387,2152,235,9.845,
63682,2311,1733,578,25.011,2369,2170,199,8.400,
63684,2311,2311,0,0.000,2369,2170,199,8.400,
63686,2311,2311,0,0.000,2387,2152,235,9.845,
63688,2311,1733,578,25.011,2405,2152,253,10.520,
63690,2311,2311,0,0.000,2478,2170,308,12.429,
63692,2311,1733,578,25.011,2496,2206,290,11.619,
63694,2311,2311,0,0.000,2478,2224,254,10.250,
63696,2311,2311,0,0.000,2459,2242,217,8.825,
63698,2311,1733,578,25.011,2496,2261,235,9.415,
63700,2889,2311,578,20.007,2550,2242,308,12.078,
63702,2889,2311,578,20.007,2550,2188,362,14.196,
63704,2311,2311,0,0.000,2532,2188,344,13.586,
63706,2889,2311,578,20.007,2496,2188,308,12.340,
63708,2889,2311,578,20.007,2496,2224,272,10.897,
63710,2311,1733,578,25.011,2532,2261,271,10.703,
63712,2311,2311,0,0.000,2514,2224,290,11.535,
63714,2311,2311,0,0.000,2550,2224,326,12.784,
63716,2889,2311,578,20.007,2568,2261,307,11.955,
63718,2889,2311,578,20.007,2586,2279,307,11.872,
63720,2889,1733,1156,40.014,2604,2333,271,10.407,
63722,2889,2311,578,20.007,2568,2351,217,8.450,
63724,2889,2311,578,20.007,2568,2351,217,8.450,
63726,2889,2311,578,20.007,2586,2351,235,9.087,
63728,2889,2311,578,20.007,2604,2333,271,10.407,
63730,2889,2311,578,20.007,2586,2351,235,9.087,
63732,2311,2311,0,0.000,2550,2333,217,8.510,
63734,2311,2311,0,0.000,2532,2333,199,7.859,
63736,2311,2311,0,0.000,2514,2351,163,6.484,
63738,2889,2311,578,20.007,2550,2351,199,7.804,
63740,2311,2311,0,0.000,2586,2387,199,7.695,
63742,2889,2311,578,20.007,2586,2351,235,9.087,
63744,2311,2889,-578,-25.011,2622,2369,253,9.649,
63746,2311,2311,0,0.000,2658,2423,235,8.841,
63748,2889,2311,578,20.007,2713,2459,254,9.362,
63750,2889,2311,578,20.007,2713,2496,217,7.999,
63752,2311,2311,0,0.000,2677,2478,199,7.434,
63754,2889,2311,578,20.007,2658,2441,217,8.164,
63756,2889,2311,578,20.007,2622,2423,199,7.590,
63758,2311,2311,0,0.000,2640,2441,199,7.538,
63760,2311,2311,0,0.000,2658,2441,217,8.164,
63762,2311,2311,0,0.000,2604,2405,199,7.642,
63764,2889,2311,578,20.007,2532,2297,235,9.281,
63766,2889,2311,578,20.007,2514,2279,235,9.348,
63768,2889,2311,578,20.007,2568,2333,235,9.151,
63770,2889,2311,578,20.007,2640,2405,235,8.902,
63772,2889,2311,578,20.007,2568,2351,217,8.450,
63774,2889,2311,578,20.007,2514,2333,181,7.200,
63776,2311,2311,0,0.000,2586,2387,199,7.695,
63778,2311,2311,0,0.000,2568,2315,253,9.852,
63780,2311,2311,0,0.000,2532,2261,271,10.703,
63782,2311,2311,0,0.000,2514,2261,253,10.064,
63784,2889,2311,578,20.007,2423,2206,217,8.956,
63786,2889,2311,578,20.007,2441,2188,253,10.365,
63788,2311,2311,0,0.000,2550,2261,289,11.333,
63790,2311,2311,0,0.000,2550,2279,271,10.627,
63792,2311,2311,0,0.000,2496,2152,344,13.782,
63794,2889,2311,578,20.007,2550,2188,362,14.196,
63796,2311,1733,578,25.011,2514,2170,344,13.683,
63798,2311,2311,0,0.000,2478,2152,326,13.156,
63800,2311,2311,0,0.000,2441,2152,289,11.839,
63802,2311,2311,0,0.000,2441,2188,253,10.365,
63804,2311,2311,0,0.000,2459,2134,325,13.217,
63806,2889,1733,1156,40.014,2405,2134,271,11.268,
63808,2311,2311,0,0.000,2387,2134,253,10.599,
63810,2889,2311,578,20.007,2423,2170,253,10.442,
63812,2311,2311,0,0.000,2478,2224,254,10.250,
63814,2889,2311,578,20.007,2514,2279,235,9.348,
63816,2889,2311,578,20.007,2550,2315,235,9.216,
63818,2311,2311,0,0.000,2568,2333,235,9.151,
63820,2311,2311,0,0.000,2532,2279,253,9.992,
63822,2311,1733,578,25.011,2423,2170,253,10.442,
63824,2889,2311,578,20.007,2297,2098,199,8.663,
63826,2311,1733,578,25.011,2297,2116,181,7.880,
63828,2311,2311,0,0.000,2405,2170,235,9.771,
63830,2311,2311,0,0.000,2459,2242,217,8.825,
63832,2311,2311,0,0.000,2387,2134,253,10.599,
63834,2311,2311,0,0.000,2315,2007,308,13.305,
63836,2311,2311,0,0.000,2297,2080,217,9.447,
63838,2311,1733,578,25.011,2459,2170,289,11.753,
63840,2311,2311,0,0.000,2550,2261,289,11.333,
63842,2311,2311,0,0.000,2586,2261,325,12.568,
63844,2889,2311,578,20.007,2496,2242,254,10.176,
63846,2311,1733,578,25.011,2405,2170,235,9.771,
63848,2311,2311,0,0.000,2405,2170,235,9.771,
63850,2889,1733,1156,40.014,2441,2224,217,8.890,
63852,2311,1733,578,25.011,2496,2188,308,12.340,
63854,2311,2311,0,0.000,2496,2152,344,13.782,
63856,2889,2311,578,20.007,2441,2098,343,14.052,
63858,2889,2311,578,20.007,2441,2188,253,10.365,
63860,2311,2311,0,0.000,2459,2170,289,11.753,
63862,2889,2311,578,20.007,2405,2152,253,10.520,
63864,2311,2311,0,0.000,2387,2152,235,9.845,
63866,2311,2311,0,0.000,2423,2188,235,9.699,
63868,2311,1733,578,25.011,2387,2152,235,9.845,
63870,2311,1733,578,25.011,2315,2062,253,10.929,
63872,2311,2311,0,0.000,2188,1971,217,9.918,
63874,2311,2311,0,0.000,2116,1953,163,7.703,
63876,2311,2311,0,0.000,2080,1989,91,4.375,
63878,1733,1733,0,0.000,2062,1971,91,4.413,
63880,1733,1733,0,0.000,1989,1917,72,3.620,
63882,1733,1733,0,0.000,1953,1844,109,5.581,
63884,2311,1733,578,25.011,1971,1808,163,8.270,
63886,1733,1733,0,0.000,1971,1808,163,8.270,
63888,1733,1733,0,0.000,2007,1844,163,8.122,
63890,1733,1733,0,0.000,2043,1917,126,6.167,
63892,2311,1733,578,25.011,2007,1935,72,3.587,
63894,2311,1733,578,25.011,2098,1935,163,7.769,
63896,2311,1733,578,25.011,2007,1754,253,12.606,
63898,2311,1733,578,25.011,1881,1646,235,12.493,
63900,1733,1733,0,0.000,1899,1700,199,10.479,
63902,1733,1733,0,0.000,1917,1736,181,9.442,
63904,1733,1733,0,0.000,1844,1664,180,9.761,
63906,2311,1733,578,25.011,1736,1537,199,11.463,
63908,1733,1733,0,0.000,1718,1501,217,12.631,
63910,1733,1155,578,33.353,1790,1573,217,12.123,
63912,1733,1733,0,0.000,1808,1700,108,5.973,
63914,1733,1733,0,0.000,1881,1790,91,4.838,
63916,2311,1733,578,25.011,1917,1826,91,4.747,
63918,1733,1155,578,33.353,1917,1790,127,6.625,
63920,1733,1733,0,0.000,1863,1718,145,7.783,
63922,1733,1733,0,0.000,1826,1664,162,8.872,
63924,1733,1733,0,0.000,1826,1664,162,8.872,
63926,1733,1733,0,0.000,1808,1664,144,7.965,
63928,1733,1155,578,33.353,1718,1609,109,6.345,
63930,1733,1733,0,0.000,1682,1537,145,8.621,
63932,1733,1155,578,33.353,1682,1519,163,9.691,
63934,1733,1733,0,0.000,1700,1519,181,10.647,
63936,1733,1733,0,0.000,1736,1537,199,11.463,
63938,1733,1155,578,33.353,1790,1627,163,9.106,
63940,2311,1733,578,25.011,1844,1700,144,7.809,
63942,1733,1155,578,33.353,1844,1682,162,8.785,
63944,1733,1733,0,0.000,1844,1609,235,12.744,
63946,1733,1733,0,0.000,1844,1591,253,13.720,
63948,1733,1733,0,0.000,1863,1627,236,12.668,
63950,1733,1733,0,0.000,1808,1664,144,7.965,
63952,1733,1733,0,0.000,1682,1573,109,6.480,
63954,1733,1155,578,33.353,1627,1501,126,7.744,
63956,1155,1733,-578,-50.043,1646,1501,145,8.809,
63958,1733,1733,0,0.000,1664,1501,163,9.796,
63960,1733,1733,0,0.000,1664,1537,127,7.632,
63962,1733,1155,578,33.353,1627,1537,90,5.532,
63964,1733,1733,0,0.000,1573,1573,0,0.000,
63966,1155,1155,0,0.000,1627,1591,36,2.213,
63968,1733,1733,0,0.000,1718,1664,54,3.143,
63970,1733,1733,0,0.000,1772,1646,126,7.111,
63972,1733,1733,0,0.000,1736,1555,181,10.426,
63974,2311,1155,1156,50.022,1682,1519,163,9.691,
63976,1733,1733,0,0.000,1627,1537,90,5.532,
63978,1733,1733,0,0.000,1591,1555,36,2.263,
63980,1155,1155,0,0.000,1609,1483,126,7.831,
63982,1733,1733,0,0.000,1591,1392,199,12.508,
63984,1733,1155,578,33.353,1537,1410,127,8.263,
63986,1155,1155,0,0.000,1609,1465,144,8.950,
63988,1733,1155,578,33.353,1736,1519,217,12.500,
63990,1733,1733,0,0.000,1664,1555,109,6.550,
63992,1733,1733,0,0.000,1573,1591,-18,-1.144,
63994,1733,1733,0,0.000,1627,1609,18,1.106,
63996,1733,1733,0,0.000,1718,1627,91,5.297,
63998,1733,1733,0,0.000,1736,1591,145,8.353,
64000,1733,1733,0,0.000,1609,1537,72,4.475,
64002,1733,1155,578,33.353,1501,1519,-18,-1.199,
64004,1155,1733,-578,-50.043,1501,1555,-54,-3.598,
64006,1733,1733,0,0.000,1555,1537,18,1.158,
64008,1733,1733,0,0.000,1573,1519,54,3.433,
64010,1733,1733,0,0.000,1537,1483,54,3.513,
64012,1155,1155,0,0.000,1555,1501,54,3.473,
64014,1733,1733,0,0.000,1573,1555,18,1.144,
64016,1155,1733,-578,-50.043,1573,1591,-18,-1.144,
64018,1733,1155,578,33.353,1646,1627,19,1.154,
64020,1733,1733,0,0.000,1664,1555,109,6.550,
64022,1733,1733,0,0.000,1555,1483,72,4.630,
64024,1155,1733,-578,-50.043,1573,1447,126,8.010,
64026,1733,1155,578,33.353,1591,1501,90,5.657,
64028,1733,1155,578,33.353,1573,1501,72,4.577,
64030,1155,1733,-578,-50.043,1555,1428,127,8.167,
64032,1733,1733,0,0.000,1519,1374,145,9.546,
64034,1733,1733,0,0.000,1501,1428,73,4.863,
64036,1155,1733,-578,-50.043,1537,1501,36,2.342,
64038,1733,1733,0,0.000,1573,1519,54,3.433,
64040,1733,1733,0,0.000,1555,1555,0,0.000,
64042,1733,1155,578,33.353,1501,1555,-54,-3.598,
64044,1733,1155,578,33.353,1501,1519,-18,-1.199,
64046,1155,1733,-578,-50.043,1501,1555,-54,-3.598,
64048,1155,1733,-578,-50.043,1537,1555,-18,-1.171,
64050,1733,1155,578,33.353,1609,1501,108,6.712,
64052,1733,1155,578,33.353,1609,1465,144,8.950,
64054,1733,1733,0,0.000,1483,1465,18,1.214,
64056,1155,1733,-578,-50.043,1447,1501,-54,-3.732,
64058,1733,1733,0,0.000,1537,1555,-18,-1.171,
64060,1733,1733,0,0.000,1627,1519,108,6.638,
64062,1155,1733,-578,-50.043,1627,1447,180,11.063,
64064,1733,1155,578,33.353,1591,1428,163,10.245,
64066,1155,1155,0,0.000,1573,1483,90,5.722,
64068,1733,1155,578,33.353,1591,1573,18,1.131,
64070,1733,1733,0,0.000,1573,1573,0,0.000,
64072,1733,1733,0,0.000,1573,1501,72,4.577,
64074,1155,1733,-578,-50.043,1627,1465,162,9.957,
64076,1733,1155,578,33.353,1646,1501,145,8.809,
64078,1155,1155,0,0.000,1591,1573,18,1.131,
64080,1733,1733,0,0.000,1537,1573,-36,-2.342,
64082,1155,1733,-578,-50.043,1573,1573,0,0.000,
64084,1733,1733,0,0.000,1627,1591,36,2.213,
64086,1155,1155,0,0.000,1664,1573,91,5.469,
64088,1733,1733,0,0.000,1627,1609,18,1.106,
64090,1155,1733,-578,-50.043,1609,1627,-18,-1.119,
64092,1733,1733,0,0.000,1591,1627,-36,-2.263,
64094,1733,1155,578,33.353,1609,1609,0,0.000,
64096,1733,1733,0,0.000,1700,1591,109,6.412,
64098,1733,1155,578,33.353,1718,1591,127,7.392,
64100,1733,1733,0,0.000,1646,1573,73,4.435,
64102,1155,1155,0,0.000,1627,1591,36,2.213,
64104,1733,1733,0,0.000,1718,1609,109,6.345,
64106,1733,1733,0,0.000,1772,1627,145,8.183,
64108,1733,1733,0,0.000,1754,1627,127,7.241,
64110,1733,1733,0,0.000,1700,1646,54,3.176,
64112,1733,1155,578,33.353,1700,1682,18,1.059,
64114,1733,1733,0,0.000,1772,1700,72,4.063,
64116,1733,1733,0,0.000,1826,1700,126,6.900,
64118,1733,1733,0,0.000,1772,1682,90,5.079,
